time,pedal,velocity,acceleration
139.5,0.453196010974939,0.830731607613313,0.581756191926422
139.55,0.451479123800835,0.826841483352315,0.58423712444017
139.6,0.448196250839204,0.820508506141358,0.586088361226538
139.65,0.445031068455248,0.814191287362055,0.588715261237335
139.7,0.441777123027112,0.807884421469056,0.590441859950179
139.75,0.438639529350388,0.801581858749001,0.591159203396693
139.8,0.435755779912814,0.795290269569846,0.592987231530134
139.85,0.432870089829936,0.789013609286411,0.59547510518081
139.9,0.429919840020074,0.782751644536438,0.597922965619629
139.95,0.426946814581293,0.776501116859112,0.599830006745246
140,0.42404780025012,0.770261923408631,0.601718996373511
140.05,0.421197847647476,0.764036110555273,0.603947933025349
140.1,0.418333860321574,0.757823561230909,0.606159713095516
140.15,0.415476733480049,0.751622796120064,0.608123867578537
140.2,0.412670843801801,0.745434154817068,0.610145070920536
140.25,0.409892825630985,0.739258434546219,0.61229995531549
140.3,0.407121217317272,0.733095421488865,0.61441651152
140.35,0.404370009363487,0.726944715097846,0.616466972961098
140.4,0.401649284028437,0.720806410188674,0.618533776691223
140.45,0.398952599868995,0.714680692522349,0.620630346445563
140.5,0.396275368488766,0.708567519528642,0.622722127191673
140.55,0.393620022011584,0.702466820579674,0.624801161436081
140.6,0.390988640903553,0.696378600512968,0.62688003443442
140.65,0.388380589232726,0.690302879646136,0.628962938584469
140.7,0.385795123674676,0.684239665719219,0.631046028167495
140.75,0.383232416899666,0.678188944219638,0.633127303732253
140.8,0.380692810036755,0.672150705472342,0.635207579571387
140.85,0.378176391526807,0.666124943672299,0.637287549042992
140.9,0.375683165581294,0.660111653014478,0.639367083150212
140.95,0.373213197477998,0.654110835433889,0.641445915837034
141,0.37076659039793,0.648122482222986,0.643523982605032
141.05,0.368343449627837,0.642146595316779,0.645601267329599
141.1,0.365943876242994,0.63618316600772,0.64767776194843
141.15,0.363567975530147,0.630232185588264,0.649753458399224
141.2,0.361215850670309,0.624293655993419,0.651828332495069
141.25,0.358887609055959,0.618367568515641,0.653902351986752
141.3,0.356583366502519,0.612453923154927,0.655975452375845
141.35,0.354303245142614,0.606552711203733,0.658047553039314
141.4,0.352047381849014,0.600663922019499,0.660118581416429
141.45,0.349815919811694,0.594787554634722,0.66218848913337
141.5,0.347609004326363,0.588923599374348,0.664257243940921
141.55,0.345426789111671,0.583072054303367,0.666324797465263
141.6,0.343269432097737,0.577232908779223,0.66839110939488
141.65,0.341137097531884,0.571406152159357,0.670456139418253
141.7,0.339029955978643,0.565591781541254,0.672519839161562
141.75,0.336948184319745,0.559789786282357,0.67458216831329
141.8,0.33489196575413,0.55400016348015,0.67664308656192
141.85,0.332861487692205,0.548222900557065,0.678702545533632
141.9,0.330856941755848,0.542457984935534,0.680760504916909
141.95,0.328878525884142,0.536705403070485,0.682816924400232
142,0.32692644222764,0.530965142384349,0.684871755609783
142.05,0.325000899254098,0.525237199007106,0.686924958234043
142.1,0.323102113854215,0.519521560361188,0.688976483899193
142.15,0.321230307130156,0.513818221609069,0.691026300356019
142.2,0.319385704395559,0.508127178880728,0.693074359230699
142.25,0.317568537281264,0.502448407988534,0.695120628274021
142.3,0.315779043735318,0.496781903127457,0.697165059112164
142.35,0.314017463811503,0.491127650752423,0.699207611433611
142.4,0.312284045986538,0.485485634415843,0.701248244926844
142.45,0.310579045054351,0.479855858955245,0.703286911218044
142.5,0.3089027179146,0.474238308890544,0.705323578057996
142.55,0.307255327784152,0.468632967774151,0.707358189010577
142.6,0.305637146302811,0.463039829801036,0.70939070376427
142.65,0.304048445110383,0.457458867881052,0.711421090069861
142.7,0.302489506375346,0.451890076209168,0.713449307615833
142.75,0.300960614371916,0.446333447045342,0.715475316090668
142.8,0.299462059691512,0.440789017154773,0.717509644862629
142.85,0.297992208283834,0.435256999388607,0.719578230361809
142.9,0.296545229368882,0.429737701413504,0.721698898341062
142.95,0.295113390688021,0.424231495718971,0.72388215398174
143,0.293687972392939,0.418738748021979,0.726123675889211
143.05,0.292261589671262,0.413259671173676,0.728401421725934
143.1,0.290830662773623,0.407794388047223,0.730700153738451
143.15,0.289393248106688,0.402342978945555,0.733011124327556
143.2,0.287948202256395,0.396905472893826,0.735329342927431
143.25,0.286494838753159,0.39148190181971,0.737651818423511
143.3,0.285032759613079,0.386072286040815,0.739976680361403
143.35,0.283561752156928,0.380676619752111,0.74230278389402
143.4,0.282081711097961,0.37529491262865,0.744629419538663
143.45,0.280592609061623,0.369927161767915,0.746956143868644
143.5,0.279094454470854,0.364573363299887,0.74928269082795
143.55,0.277587283123148,0.359233529802133,0.751608891108208
143.6,0.276071151873347,0.353907653534611,0.753934647961779
143.65,0.27454611968203,0.348595727724784,0.756259904952538
143.7,0.273012258144183,0.343297756242675,0.758584621768968
143.75,0.27146964096053,0.338013726510714,0.760908774224158
143.8,0.269918339726057,0.332743638528901,0.763232346193503
143.85,0.268358434458691,0.32748750197229,0.765555329614698
143.9,0.26679000096489,0.322245297490775,0.767877716425441
143.95,0.265213117156845,0.317017025084357,0.77019950662573
144,0.263627863052485,0.311802675077984,0.772520700215567
144.05,0.262034314458265,0.306602237796603,0.774841289132647
144.1,0.260432551392114,0.301415722915266,0.777161273376971
144.15,0.258822651766222,0.296243120758921,0.779480661010843
144.2,0.257204693492783,0.291084431327569,0.781799443971958
144.25,0.255578758695459,0.285939654621209,0.78411763032262
144.3,0.25394492528644,0.28080878096479,0.78643522006283
144.35,0.25230327117792,0.27569181035831,0.788752205130283
144.4,0.250653874282091,0.270588752476823,0.791068593587283
144.45,0.248996812511145,0.265499597645276,0.793384377371527
144.5,0.247332161671538,0.260424336188618,0.795699556483015
144.55,0.245660001781199,0.255371404752322,0.798013985800284
144.6,0.245349199518135,0.252803200856159,0.801735334931304
144.65,0.246037039936244,0.252710501953206,0.80392033958551
144.7,0.248004204234539,0.255078827586409,0.803690966546988
144.75,0.251538152393898,0.259903512542374,0.804090716812302
144.8,0.254955285961308,0.264725935764435,0.803714223367342
144.85,0.258462132259349,0.269551502797942,0.804237442672185
144.9,0.261853652298885,0.274386263356253,0.805769344819815
144.95,0.264992429398635,0.279223547071415,0.806189981794674
145,0.268134322143777,0.284059388913555,0.805950200828753
145.05,0.271342025422445,0.288894022244931,0.805749860651148
145.1,0.274573830943034,0.293730695851304,0.806089767363202
145.15,0.277733025669738,0.29856951257848,0.806447153149065
145.2,0.280844634788095,0.303408435731229,0.806464011425509
145.25,0.283971832662081,0.308247563027578,0.806497453860083
145.3,0.28709379567905,0.313088373783001,0.806777949458258
