cycle, pedal, velocity, acceleration
5163,-0.104641,7.81367,-2.41745
5164,-0.103319,7.6923,-2.42736
5165,-0.101753,7.57126,-2.42078
5166,-0.100846,7.45043,-2.41669
5167,-0.100093,7.32944,-2.41982
5168,-0.0990393,7.2083,-2.42266
5169,-0.0978495,7.08721,-2.42194
5170,-0.0967668,6.96616,-2.421
5171,-0.0957355,6.84507,-2.42176
5172,-0.0946326,6.72393,-2.42276
5173,-0.0934746,6.60278,-2.42291
5174,-0.0923263,6.48164,-2.42286
5175,-0.0911839,6.36048,-2.42326
5176,-0.0900133,6.23929,-2.42376
5177,-0.0888153,6.11809,-2.42402
5178,-0.0876094,5.99688,-2.4242
5179,-0.0863959,5.87565,-2.42451
5180,-0.085164,5.75441,-2.42486
5181,-0.0839141,5.63316,-2.42512
5182,-0.0826532,5.51189,-2.42535
5183,-0.0813812,5.39061,-2.42563
5184,-0.0800943,5.26931,-2.42591
5185,-0.0787933,5.148,-2.42615
5186,-0.0774812,5.02669,-2.42638
5187,-0.0761576,4.90535,-2.42663
5188,-0.0748211,4.78401,-2.42687
5189,-0.0734726,4.66266,-2.42709
5190,-0.0721137,4.54129,-2.42731
5191,-0.070744,4.41991,-2.42753
5192,-0.0693629,4.29853,-2.42774
5193,-0.0679716,4.17713,-2.42794
5194,-0.0665708,4.05572,-2.42814
5195,-0.06516,3.93431,-2.42832
5196,-0.0637402,3.81288,-2.42845
5197,-0.0623152,3.69145,-2.42863
5198,-0.0608802,3.57001,-2.42885
5199,-0.0594335,3.44856,-2.42898
5200,-0.0579815,3.32711,-2.4291
5201,-0.0565239,3.20564,-2.4293
5202,-0.0550552,3.08417,-2.42945
5203,-0.0535795,2.96269,-2.42953
5204,-0.0521015,2.84121,-2.42967
5205,-0.050615,2.71972,-2.42984
5206,-0.0491197,2.59822,-2.42989
5207,-0.0476245,2.47672,-2.42996
5208,-0.046125,2.35522,-2.43013
5209,-0.0446149,2.23371,-2.43015
5210,-0.0431071,2.1122,-2.43012
5211,-0.0416015,1.99069,-2.4303
5212,-0.0400826,1.86918,-2.43027
5213,-0.0385697,1.74767,-2.43006
5214,-0.0370708,1.62616,-2.4303
5215,-0.035551,1.50465,-2.43013
5216,-0.034048,1.38318,-2.4295
5217,-0.0325854,1.26167,-2.43004
5218,-0.0310724,1.14021,-2.42925
5219,-0.029626,1.01883,-2.42762
5220,-0.0282779,0.897355,-2.4295
5221,-0.0267653,0.776119,-2.42472
5222,-0.0256248,0.65945,-2.33339
5223,-0.0307821,0.596635,-1.25629
5224,-0.109509,0.539804,-1.13663
5225,-0.175071,0.488386,-1.02836
5226,-0.245819,0.441865,-0.930406
5227,-0.321257,0.399776,-0.841782
5228,-0.400941,0.361696,-0.761599
5229,-0.484464,0.327244,-0.689055
5230,-0.571463,0.296073,-0.62342
5231,-0.661604,0.267871,-0.564037
5232,-0.75459,0.242355,-0.510311
5233,-0.850149,0.21927,-0.461702
5234,-0.948036,0.198384,-0.417724
5235,-1.04803,0.179487,-0.377934
5236,-1.14993,0.162391,-0.341935
5237,-1.25355,0.146922,-0.309364
5238,-1.35874,0.132927,-0.279896
5239,-1.46533,0.120266,-0.253235
5240,-1.5732,0.10881,-0.229114
5241,-1.68223,0.0984455,-0.20729
5242,-1.7923,0.0890683,-0.187545
5243,-1.90332,0.0805842,-0.169681
5244,-2.01519,0.0729083,-0.153518
5245,-2.12784,0.0659636,-0.138895
5246,-2.24119,0.0596803,-0.125665
5247,-2.35517,0.0539956,-0.113695
5248,-2.46972,0.0488524,-0.102865
5249,-2.5848,0.044199,-0.0930668
5250,-2.70034,0.0399889,-0.0842019
5251,-2.8163,0.0361798,-0.0761814
5252,-2.93266,0.0327336,-0.0689249
5253,-3.04936,0.0296156,-0.0623596
5254,-3.16637,0.0267946,-0.0564196
5255,-3.28367,0.0242424,-0.0510455
5256,-3.40122,0.0219332,-0.0461832
5257,-3.51901,0.019844,-0.0417841
5258,-3.63701,0.0179538,-0.0378041
5259,-3.7552,0.0162436,-0.0342031
5260,-3.87356,0.0146964,-0.0309452
5261,-3.99208,0.0132965,-0.0279975
5262,-4.11074,0.01203,-0.0253307
5263,-4.22952,0.0108841,-0.0229178
5264,-4.34843,0.0108841,-0.0229178
5265,-4.77E-80,3.14E-08,6.28E-07
5266,0.21,0.201608,4.03216
5267,0.077749,0.366571,3.29927
5268,0.0774432,0.546328,3.59514
5269,0.0417688,0.743704,3.94752
5270,-0.0126548,0.756587,0.257658
5271,0.19826,0.935088,3.57002
5272,0.103511,1.12224,3.74308
5273,0.0628965,1.24087,2.37248
5274,0.121684,1.36174,2.41754
5275,0.149906,1.52006,3.16625
5276,0.126619,1.67466,3.09215
5277,0.123494,1.81113,2.72943
5278,0.144277,1.9496,2.76939
5279,0.155008,2.09564,2.92073
5280,0.155944,2.24129,2.91301
5281,0.160449,2.38406,2.85543
5282,0.168829,2.52664,2.85155
5283,0.176329,2.67013,2.86986
5284,0.18247,2.81379,2.87317
5285,0.188745,2.95718,2.86781
5286,0.195462,3.10045,2.86539
5287,0.202241,3.24374,2.86577
5288,0.208945,3.38704,2.86593
5289,0.215645,3.5303,2.86533
5290,0.222391,3.67353,2.86459
5291,0.229176,3.81673,2.86396
5292,0.235991,3.9599,2.86337
5293,0.242834,4.10304,2.8628
5294,0.249706,4.24615,2.86222
5295,0.256606,4.38923,2.86156
5296,0.263542,4.53227,2.86085
5297,0.270513,4.67528,2.86012
5298,0.277522,4.81824,2.85937
5299,0.284568,4.96117,2.8586
5300,0.291654,5.10406,2.85781
5301,0.298779,5.24691,2.85699
5302,0.305946,5.38972,2.85615
5303,0.313155,5.53249,2.85529
5304,0.320408,5.67521,2.85441
5305,0.327705,5.81788,2.8535
5306,0.335048,5.96051,2.85258
5307,0.342438,6.10309,2.85163
5308,0.349875,6.24563,2.85066
5309,0.357361,6.38811,2.84967
5310,0.364898,6.53054,2.84866
5311,0.372485,6.67292,2.84762
5312,0.380124,6.81525,2.84657
5313,0.387817,6.95753,2.84549
5314,0.395564,7.09975,2.8444
5315,0.403366,7.24191,2.84328
5316,0.411225,7.38402,2.84214
5317,0.419141,7.52607,2.84098
5318,0.427115,7.66806,2.83979
5319,0.435149,7.80998,2.83859
5320,0.443244,7.95185,2.83737
5321,0.4514,8.09411,2.84519
5322,0.458984,8.23843,2.88634
5323,0.463844,8.38449,2.92122
5324,0.467086,8.53152,2.94055
5325,0.469671,8.6791,2.9517
5326,0.471863,8.82701,2.9581
5327,0.47383,8.9751,2.96184
5328,0.475664,9.1233,2.96395
5329,0.477424,9.27155,2.96505
5330,0.479149,9.41983,2.96552
5331,0.480864,9.56811,2.9656
5332,0.482582,9.71638,2.96545
5333,0.484313,9.86464,2.96515
5334,0.486061,10.0129,2.96476
5335,0.487831,10.1611,2.96432
5336,0.489624,10.3093,2.96384
5337,0.491442,10.4574,2.96334
5338,0.493285,10.6056,2.96283
5339,0.495154,10.7537,2.96231
5340,0.497049,10.9018,2.96178
5341,0.49897,11.0499,2.96126
5342,0.500918,11.1979,2.96073
5343,0.502892,11.3459,2.9602
5344,0.504893,11.4939,2.95967
5345,0.50692,11.6418,2.95914
5346,0.508974,11.7898,2.95861
5347,0.511054,11.9377,2.95808
5348,0.513161,12.0856,2.95755
5349,0.515294,12.2334,2.95702
5350,0.517454,12.3812,2.95649
5351,0.51964,12.529,2.95596
5352,0.521852,12.6768,2.95543
5353,0.524091,12.8245,2.9549
5354,0.526356,12.9723,2.95438
5355,0.528648,13.12,2.95385
5356,0.530966,13.2676,2.95332
5357,0.533311,13.4153,2.95279
5358,0.535682,13.5629,2.95227
5359,0.538079,13.7105,2.95174
5360,0.540503,13.858,2.95121
5361,0.542952,14.0056,2.95069
5362,0.545429,14.1531,2.95016
5363,0.547931,14.3005,2.94964
5364,0.55046,14.448,2.94911
5365,0.553015,14.5954,2.94858
5366,0.555596,14.7428,2.94806
5367,0.558204,14.8902,2.94754
5368,0.560837,15.0376,2.94701
5369,0.563497,15.1849,2.94649
5370,0.566183,15.3322,2.94596
5371,0.568896,15.4795,2.94544
5372,0.571634,15.6267,2.94492
5373,0.574399,15.7739,2.94439
5374,0.57719,15.9211,2.94387
5375,0.580007,16.0683,2.94335
5376,0.58285,16.2154,2.94283
5377,0.585719,16.3625,2.9423
5378,0.588614,16.5096,2.94178
5379,0.591536,16.6567,2.94126
5380,0.594483,16.8037,2.94074
5381,0.597456,16.9507,2.94022
5382,0.600456,17.0977,2.9397
5383,0.603481,17.2447,2.93918
5384,0.606533,17.3916,2.93866
5385,0.60961,17.5385,2.93814
5386,0.612714,17.6854,2.93762
5387,0.615843,17.8323,2.9371
5388,0.618998,17.9791,2.93658
5389,0.622179,18.1259,2.93606
5390,0.625387,18.2727,2.93555
5391,0.62862,18.4194,2.93503
5392,0.631879,18.5661,2.93451
5393,0.635163,18.7128,2.93399
5394,0.638474,18.8595,2.93348
5395,0.641811,19.0062,2.93296
5396,0.645173,19.1528,2.93244
5397,0.648561,19.2994,2.93193
5398,0.651975,19.446,2.93141
5399,0.655415,19.5925,2.9309
5400,0.65888,19.739,2.93038
5401,0.662372,19.8855,2.92987
5402,0.665889,20.032,2.92935
5403,0.249431,20.1132,1.62389
5404,0.0443465,20.0967,-0.32897
5405,-0.0501479,20.0208,-1.51939
5406,-0.10037,19.877,-2.87535
5407,-0.0794835,19.7087,-3.36628
5408,-0.0513506,19.5574,-3.0252
5409,-0.0569125,19.4183,-2.78218
5410,-0.0726638,19.2732,-2.90215
5411,-0.075157,19.121,-3.04461
5412,-0.0700776,18.9698,-3.02337
5413,-0.0693337,18.822,-2.95529
5414,-0.072931,18.6745,-2.95059
5415,-0.0754955,18.5255,-2.98049
5416,-0.075873,18.376,-2.98926
5417,-0.0762344,18.2271,-2.97798
5418,-0.0775607,18.0785,-2.97189
5419,-0.0790882,17.9297,-2.97585
5420,-0.0802163,17.7808,-2.97963
5421,-0.0811591,17.6318,-2.9789
5422,-0.0822286,17.4829,-2.9773
5423,-0.0833958,17.3341,-2.97751
5424,-0.0845158,17.1851,-2.97849
5425,-0.0855715,17.0362,-2.97883
5426,-0.0866231,16.8873,-2.9787
5427,-0.0876908,16.7383,-2.97875
5428,-0.0887522,16.5894,-2.97905
5429,-0.0897938,16.4404,-2.97932
5430,-0.0908227,16.2914,-2.97947
5431,-0.0918462,16.1425,-2.97961
5432,-0.0928628,15.9935,-2.9798
5433,-0.0938689,15.8445,-2.98001
5434,-0.0948644,15.6955,-2.98019
5435,-0.0958509,15.5464,-2.98037
5436,-0.0968288,15.3974,-2.98055
5437,-0.0977974,15.2484,-2.98074
5438,-0.0987564,15.0993,-2.98093
5439,-0.0997062,14.9503,-2.98112
5440,-0.100647,14.8012,-2.9813
5441,-0.101578,14.6521,-2.98149
5442,-0.1025,14.503,-2.98167
5443,-0.103413,14.354,-2.98186
5444,-0.104316,14.2049,-2.98204
5445,-0.10521,14.0557,-2.98223
5446,-0.106095,13.9066,-2.98241
5447,-0.106971,13.7575,-2.9826
5448,-0.107837,13.6083,-2.98279
5449,-0.108694,13.4592,-2.98297
5450,-0.109541,13.31,-2.98316
5451,-0.11038,13.1609,-2.98334
5452,-0.111209,13.0117,-2.98353
5453,-0.112029,12.8625,-2.98372
5454,-0.112839,12.7133,-2.9839
5455,-0.11364,12.5641,-2.98409
5456,-0.114432,12.4149,-2.98427
5457,-0.115215,12.2657,-2.98446
5458,-0.115988,12.1164,-2.98465
5459,-0.116752,11.9672,-2.98483
5460,-0.117507,11.818,-2.98502
5461,-0.118252,11.6687,-2.9852
5462,-0.118989,11.5194,-2.98539
5463,-0.119715,11.3701,-2.98558
5464,-0.120433,11.2209,-2.98576
5465,-0.121141,11.0716,-2.98595
5466,-0.12184,10.9223,-2.98613
5467,-0.12253,10.7729,-2.98632
5468,-0.12321,10.6236,-2.98651
5469,-0.123881,10.4743,-2.98669
5470,-0.124543,10.3249,-2.98688
5471,-0.125195,10.1756,-2.98706
5472,-0.125838,10.0262,-2.98725
5473,-0.126472,9.87685,-2.98744
5474,-0.127096,9.72746,-2.98762
5475,-0.127712,9.57807,-2.98781
5476,-0.128317,9.42867,-2.98799
5477,-0.128914,9.27926,-2.98818
5478,-0.129501,9.12985,-2.98837
5479,-0.130079,8.98042,-2.98855
5480,-0.130648,8.83098,-2.98874
5481,-0.131208,8.68154,-2.98892
5482,-0.131758,8.53208,-2.98911
5483,-0.132299,8.38262,-2.98929
5484,-0.13283,8.23314,-2.98948
5485,-0.133353,8.08366,-2.98966
5486,-0.133866,7.93404,-2.99244
5487,-0.134188,7.78262,-3.02841
5488,-0.132048,7.63027,-3.04685
5489,-0.129337,7.47838,-3.0378
5490,-0.127628,7.32689,-3.02997
5491,-0.126286,7.17516,-3.03444
5492,-0.124475,7.02319,-3.03954
5493,-0.122396,6.87126,-3.03862
5494,-0.120483,6.71942,-3.03677
5495,-0.118682,6.56752,-3.03788
5496,-0.116766,6.41554,-3.03966
5497,-0.114747,6.26355,-3.03987
5498,-0.112749,6.11156,-3.03964
5499,-0.110772,5.95955,-3.04026
5500,-0.108747,5.8075,-3.04112
5501,-0.106673,5.65542,-3.04146
5502,-0.104593,5.50334,-3.04165
5503,-0.102507,5.35123,-3.04214
5504,-0.10039,5.1991,-3.0427
5505,-0.0982437,5.04695,-3.04303
5506,-0.0960859,4.89478,-3.04331
5507,-0.0939145,4.74259,-3.04375
5508,-0.0917184,4.59039,-3.04416
5509,-0.0895019,4.43816,-3.04445
5510,-0.0872739,4.28593,-3.04475
5511,-0.0850304,4.13367,-3.04513
5512,-0.0827665,3.9814,-3.04544
5513,-0.0804881,3.82912,-3.0456
5514,-0.0782051,3.67683,-3.04584
5515,-0.0759084,3.52451,-3.04623
5516,-0.073589,3.37219,-3.04646
5517,-0.0712612,3.21986,-3.04658
5518,-0.0689298,3.06752,-3.04689
5519,-0.0665794,2.91516,-3.04717
5520,-0.064215,2.7628,-3.04722
5521,-0.0618533,2.61043,-3.04739
5522,-0.0594805,2.45804,-3.04771
5523,-0.0570885,2.30566,-3.04769
5524,-0.0547043,2.15327,-3.04767
5525,-0.0523213,2.00087,-3.04804
5526,-0.0499118,1.84848,-3.0479
5527,-0.0475197,1.6961,-3.04752
5528,-0.0451513,1.5437,-3.04804
5529,-0.0427387,1.39133,-3.04747
5530,-0.0403768,1.23902,-3.04618
5531,-0.0380938,1.08665,-3.04731
5532,-0.0357055,0.93444,-3.04423
5533,-0.0335554,0.782422,-3.04035
5534,-0.0316153,0.649489,-2.65867
5535,-0.0563152,0.587623,-1.23732
5536,-0.172876,0.53165,-1.11946
5537,-0.269261,0.481009,-1.01283
5538,-0.370752,0.435191,-0.916352
5539,-0.476864,0.393738,-0.829066
5540,-0.587156,0.356233,-0.750095
5541,-0.701231,0.322301,-0.678646
5542,-0.818728,0.2916,-0.614003
5543,-0.93932,0.263825,-0.555517
5544,-1.06271,0.238694,-0.502603
5545,-1.18864,0.215958,-0.454728
5546,-1.31686,0.195387,-0.411414
5547,-1.44716,0.176776,-0.372225
5548,-1.57933,0.159938,-0.33677
5549,-1.7132,0.144703,-0.304691
5550,-1.84861,0.13092,-0.275668
5551,-1.98541,0.118449,-0.24941
5552,-2.12346,0.107166,-0.225653
5553,-2.26265,0.0969585,-0.204159
5554,-2.40288,0.0877229,-0.184712
5555,-2.54403,0.079367,-0.167118
5556,-2.68602,0.071807,-0.151199
5557,-2.82878,0.0649672,-0.136797
5558,-2.97223,0.0587789,-0.123767
5559,-3.1163,0.05318,-0.111977
5560,-3.26094,0.0481144,-0.101311
5561,-3.40609,0.0435314,-0.091661
5562,-3.5517,0.0393849,-0.08293
5563,-3.69773,0.0356333,-0.0750307
5564,-3.84413,0.0322391,-0.0678838
5565,-3.99088,0.0291683,-0.0614176
5566,-4.13794,0.0263899,-0.0555674
5567,-4.28528,0.0238762,-0.0502744
5568,-4.43287,0.0216019,-0.0454856
5569,-4.58069,0.0195442,-0.041153
5570,-4.72872,0.0176826,-0.037233
5571,-4.87694,0.0159983,-0.0336865
5572,-5.02532,0.0144744,-0.0304777
5573,-5.17386,0.0144744,-0.0304777
5574,-4.77E-80,3.14E-08,6.28E-07
5575,0.49,0.220461,4.40923
5576,0.181354,0.171226,-0.984698
5577,0.558929,0.257988,1.73522
5578,0.368535,0.338707,1.61438
5579,0.376993,0.428903,1.80394
5580,0.363724,0.533121,2.08435
5581,0.344095,0.650853,2.35464
5582,0.325175,0.781107,2.60508
5583,0.307645,0.922831,2.83447
5584,0.291587,1.07495,3.04242
5585,0.277031,1.23643,3.22965
5586,0.263925,1.40632,3.39775
5587,0.252158,1.58376,3.54875
5588,0.241588,1.768,3.68482
5589,0.232062,1.95841,3.80812
5590,0.223431,2.15444,3.92069
5591,0.215552,2.35566,4.02444
5592,0.208289,2.56172,4.12116
5593,0.201519,2.77235,4.21259
5594,0.195119,2.98737,4.30046
5595,0.188968,3.2067,4.38661
5596,0.182937,3.43036,4.47311
5597,0.176882,3.65848,4.5625
5598,0.170625,3.89139,4.65816
5599,0.163929,4.12964,4.76496
5600,0.156452,4.37417,4.89063
5601,0.147656,4.62662,5.04904
5602,0.136567,4.89003,5.26817
5603,0.121228,5.17091,5.61762
5604,0.0967667,5.4884,6.34973
5605,0.0455186,5.89287,8.08935
5606,-0.0762545,5.70088,-3.83975
5607,0.758782,5.92206,4.42367
5608,0.180343,6.07169,2.99257
5609,0.28052,6.18793,2.32482
5610,0.327263,6.30707,2.38269
5611,0.323212,6.43669,2.59248
5612,0.308526,6.55854,2.4369
5613,0.319417,6.67936,2.41655
5614,0.320842,6.79899,2.39244
5615,0.322529,6.91737,2.3677
5616,0.324261,7.03417,2.33603
5617,0.326478,7.14963,2.30915
5618,0.32836,7.26376,2.28261
5619,0.330217,7.37657,2.25628
5620,0.33206,7.4881,2.23046
5621,0.333868,7.59836,2.20522
5622,0.335635,7.70738,2.18047
5623,0.337367,7.81519,2.15616
5624,0.339069,7.9218,2.13231
5625,0.340739,8.02726,2.10913
5626,0.342361,8.13254,2.10555
5627,0.342612,8.23777,2.10473
5628,0.342669,8.34274,2.09938
5629,0.343043,8.44742,2.0936
5630,0.343448,8.55186,2.08864
5631,0.343795,8.65603,2.08358
5632,0.344149,8.75995,2.07835
5633,0.344516,8.86361,2.07308
5634,0.344884,8.967,2.06778
5635,0.345255,9.07012,2.06244
5636,0.345629,9.17297,2.05704
5637,0.346007,9.27555,2.0516
5638,0.346388,9.37786,2.04611
5639,0.346772,9.47988,2.04058
5640,0.347159,9.58163,2.035
5641,0.34755,9.6831,2.02938
5642,0.347943,9.78429,2.02372
5643,0.34834,9.88519,2.01801
5644,0.348739,9.9858,2.01226
5645,0.349142,10.0861,2.00647
5646,0.349547,10.1862,2.00064
5647,0.349955,10.2859,1.99477
5648,0.350366,10.3853,1.98886
5649,0.35078,10.4845,1.98291
5650,0.351197,10.5833,1.97692
5651,0.351616,10.6819,1.97089
5652,0.352037,10.7801,1.96483
5653,0.352462,10.8781,1.95873
5654,0.352889,10.9757,1.9526
5655,0.353318,11.073,1.94643
5656,0.35375,11.17,1.94022
5657,0.354184,11.2667,1.93398
5658,0.354621,11.3631,1.92771
5659,0.35506,11.4592,1.92141
5660,0.355501,11.5549,1.91507
5661,0.355945,11.6504,1.90871
5662,0.356391,11.7455,1.90231
5663,0.356838,11.8403,1.89588
5664,0.357288,11.9347,1.88942
5665,0.357741,12.0289,1.88293
5666,0.358195,12.1227,1.87642
5667,0.358651,12.2162,1.86988
5668,0.359109,12.3094,1.86331
5669,0.359568,12.4022,1.85671
5670,0.36003,12.4947,1.85009
5671,0.360494,12.5869,1.84344
5672,0.360959,12.6787,1.83677
5673,0.361426,12.7702,1.83008
5674,0.361895,12.8614,1.82336
5675,0.362365,12.9522,1.81662
5676,0.362837,13.0427,1.80986
5677,0.36331,13.1329,1.80307
5678,0.363785,13.2227,1.79627
5679,0.364261,13.3122,1.78944
5680,0.364739,13.4013,1.7826
5681,0.365218,13.4901,1.77573
5682,0.365699,13.5785,1.76885
5683,0.366181,13.6666,1.76195
5684,0.366664,13.7544,1.75503
5685,0.367148,13.8418,1.7481
5686,0.367633,13.9288,1.74115
5687,0.36812,14.0155,1.73418
5688,0.368607,14.1019,1.7272
5689,0.369096,14.1879,1.72021
5690,0.369586,14.2736,1.7132
5691,0.370076,14.3589,1.70617
5692,0.370568,14.4438,1.69914
5693,0.37106,14.5284,1.69209
5694,0.371553,14.6127,1.68504
5695,0.372047,14.6966,1.67797
5696,0.372542,14.7801,1.67089
5697,0.373038,14.8633,1.6638
5698,0.373534,14.9462,1.6567
5699,0.374031,15.0286,1.64959
5700,0.374528,15.1108,1.64248
5701,0.375026,15.1925,1.63536
5702,0.375525,15.2739,1.62823
5703,0.376024,15.355,1.62109
5704,0.376524,15.4357,1.61395
5705,0.377024,15.516,1.6068
5706,0.377524,15.596,1.59965
5707,0.378025,15.6756,1.59249
5708,0.378526,15.7549,1.58533
5709,0.379027,15.8338,1.57816
5710,0.379529,15.9124,1.57099
5711,0.38003,15.9905,1.56382
5712,0.380532,16.0684,1.55665
5713,0.381034,16.1459,1.54948
5714,0.381537,16.223,1.5423
5715,0.382039,16.2997,1.53513
5716,0.382541,16.3761,1.52795
5717,0.383043,16.4522,1.52078
5718,0.383546,16.5278,1.5136
5719,0.384048,16.6032,1.50643
5720,0.38455,16.6781,1.49926
5721,0.385052,16.7527,1.49209
5722,0.385554,16.827,1.48492
5723,0.386055,16.9009,1.47776
5724,0.386557,16.9744,1.4706
5725,0.387058,17.0476,1.46345
5726,0.387559,17.1204,1.4563
5727,0.388059,17.1928,1.44915
5728,0.38856,17.2649,1.44201
5729,0.389059,17.3367,1.43487
5730,0.389559,17.4081,1.42775
5731,0.390058,17.4791,1.42062
5732,0.390556,17.5498,1.41351
5733,0.391054,17.6201,1.4064
5734,0.391552,17.6901,1.3993
5735,0.392049,17.7597,1.39221
5736,0.392546,17.8289,1.38512
5737,0.393041,17.8978,1.37805
5738,0.393537,17.9664,1.37098
5739,0.394031,18.0346,1.36393
5740,0.394525,18.1024,1.35688
5741,0.395018,18.1699,1.34984
5742,0.395511,18.2371,1.34282
5743,0.396003,18.3038,1.3358
5744,0.396494,18.3703,1.3288
5745,0.396984,18.4364,1.32181
5746,0.397473,18.5021,1.31483
5747,0.397962,18.5675,1.30786
5748,0.398449,18.6326,1.30091
5749,0.398936,18.6973,1.29397
5750,0.399422,18.7616,1.28704
5751,0.399907,18.8256,1.28013
5752,0.400391,18.8893,1.27323
5753,0.400874,18.9526,1.26634
5754,0.401356,19.0156,1.25947
5755,0.401837,19.0782,1.25261
5756,0.402317,19.1405,1.24577
5757,0.402796,19.2024,1.23895
5758,0.403274,19.264,1.23214
5759,0.40375,19.3253,1.22534
5760,0.404226,19.3862,1.21856
5761,0.404701,19.4468,1.2118
5762,0.405174,19.5071,1.20506
5763,0.405646,19.567,1.19833
5764,0.406117,19.6266,1.19162
5765,0.406587,19.6858,1.18493
5766,0.407055,19.7447,1.17825
5767,0.407522,19.8033,1.17159
5768,0.407988,19.8616,1.16495
5769,0.408453,19.9195,1.15833
5770,0.408917,19.9771,1.15173
5771,0.409379,20.0343,1.14515
5772,-0.36016,19.9481,-1.7253
5773,-0.159229,19.6621,-5.71967
5774,0.120377,19.5318,-2.605
5775,-0.0976503,19.4326,-1.98364
5776,-0.141145,19.2486,-3.67984
5777,-0.0224115,19.0877,-3.21852
5778,-0.0547038,18.9616,-2.52267
5779,-0.103413,18.8087,-3.05699
5780,-0.0660106,18.6509,-3.15614
5781,-0.0590705,18.5102,-2.81542
5782,-0.0829208,18.3652,-2.90021
5783,-0.0769853,18.2142,-3.0185
5784,-0.0687049,18.0691,-2.90242
5785,-0.0768304,17.9253,-2.87642
5786,-0.0786503,17.7788,-2.92971
5787,-0.0749206,17.6338,-2.90073
5788,-0.0769489,17.4903,-2.86915
5789,-0.0791596,17.3463,-2.88094
5790,-0.0783345,17.2025,-2.87431
5791,-0.0787984,17.0598,-2.85431
5792,-0.0801986,16.9173,-2.85
5793,-0.0805,16.7751,-2.84542
5794,-0.0808206,16.6334,-2.83322
5795,-0.0816746,16.4922,-2.82487
5796,-0.0822593,16.3512,-2.81876
5797,-0.0826871,16.2107,-2.80986
5798,-0.0833099,16.0707,-2.80131
5799,-0.0839085,15.9309,-2.79417
5800,-0.084408,15.7916,-2.78638
5801,-0.0849532,15.6527,-2.77837
5802,-0.0855142,15.5142,-2.77096
5803,-0.0860329,15.376,-2.76355
5804,-0.0865512,15.2382,-2.75602
5805,-0.0870787,15.1007,-2.74871
5806,-0.0875903,14.9637,-2.74153
5807,-0.0880929,14.827,-2.73434
5808,-0.0885959,14.6906,-2.72726
5809,-0.0890915,14.5546,-2.7203
5810,-0.0895789,14.4189,-2.71339
5811,-0.0900624,14.2836,-2.70656
5812,-0.0905405,14.1486,-2.69983
5813,-0.0910118,14.0139,-2.69317
5814,-0.0914778,13.8796,-2.68659
5815,-0.0919386,13.7456,-2.68009
5816,-0.0923936,13.6119,-2.67367
5817,-0.092843,13.4785,-2.66733
5818,-0.0932872,13.3455,-2.66106
5819,-0.0937259,13.2127,-2.65487
5820,-0.0941592,13.0803,-2.64875
5821,-0.0945872,12.9482,-2.64272
5822,-0.0950099,12.8163,-2.63675
5823,-0.0954274,12.6848,-2.63086
5824,-0.0958397,12.5535,-2.62505
5825,-0.0962468,12.4226,-2.6193
5826,-0.0966489,12.2919,-2.61363
5827,-0.0970458,12.1615,-2.60803
5828,-0.0974377,12.0314,-2.6025
5829,-0.0978247,11.9015,-2.59705
5830,-0.0982066,11.7719,-2.59166
5831,-0.0985836,11.6426,-2.58635
5832,-0.0989558,11.5136,-2.5811
5833,-0.0993231,11.3848,-2.57592
5834,-0.0996855,11.2562,-2.57081
5835,-0.100043,11.1279,-2.56577
5836,-0.100396,10.9999,-2.56079
5837,-0.100744,10.8721,-2.55589
5838,-0.101088,10.7445,-2.55105
5839,-0.101427,10.6172,-2.54627
5840,-0.101761,10.4902,-2.54156
5841,-0.102091,10.3633,-2.53692
5842,-0.102416,10.2367,-2.53234
5843,-0.102736,10.1103,-2.52782
5844,-0.103052,9.98413,-2.52337
5845,-0.103364,9.85818,-2.51898
5846,-0.103671,9.73245,-2.51466
5847,-0.103974,9.60693,-2.5104
5848,-0.104272,9.48162,-2.5062
5849,-0.104566,9.35652,-2.50206
5850,-0.104856,9.23162,-2.49798
5851,-0.105141,9.10692,-2.49396
5852,-0.105422,8.98242,-2.49001
5853,-0.105699,8.85812,-2.48612
5854,-0.105972,8.734,-2.48228
5855,-0.10624,8.61008,-2.47851
5856,-0.106505,8.48634,-2.47479
5857,-0.106765,8.36278,-2.47113
5858,-0.107021,8.2394,-2.46754
5859,-0.107273,8.1162,-2.464
5860,-0.10752,7.99318,-2.46051
5861,-0.107764,7.86961,-2.47134
5862,-0.107006,7.74518,-2.4886
5863,-0.105798,7.62058,-2.49195
5864,-0.105564,7.49556,-2.50041
5865,-0.104971,7.36985,-2.51429
5866,-0.104,7.24371,-2.52277
5867,-0.103406,7.11711,-2.53208
5868,-0.102755,6.98987,-2.54475
5869,-0.101867,6.86209,-2.55559
5870,-0.101109,6.86209,-2.55559
5871,-4.77E-80,3.14E-08,6.28E-07
5872,0.07,0.0868847,1.73769
5873,-0.00163855,0.167253,1.60738
5874,-0.029401,0.144855,-0.447971
5875,0.0841045,0.203777,1.17844
5876,0.0426543,0.316748,2.25942
5877,-0.0419364,0.317468,0.0144097
5878,0.0522434,0.339021,0.431044
5879,0.0723585,0.435328,1.92615
5880,-0.00385126,0.489988,1.0932
5881,0.00814767,0.500664,0.213519
5882,0.0650654,0.564,1.26671
5883,0.0306663,0.638645,1.49291
5884,0.0014967,0.668389,0.594888
